Player,year,MIN_PER_GAME,ATTENDANCE_RATE,MAJOR_INJURY
dante exum,2024,19.774939399999997,0.670731707,0
danuel house,2024,14.972205882352942,0.414634146,0
dario saric,2024,17.152369796875,0.780487805,0
dariq whitehead,2024,11.991666665,0.024390244,0
darius bazley,2024,16.869444444444444,0.109756098,0
darius garland,2024,33.34102338596492,0.695121951,0
david duke,2024,12.8375,0.048780488,0
david roddy,2024,18.107410261538462,0.792682927,0
davion mitchell,2024,15.293055555555554,0.87804878,0
davis bertans,2024,15.676085272093024,0.524390244,0
dayron sharpe,2024,15.091393442622952,0.743902439,0
deaaron fox,2024,35.92923422972973,0.902439024,0
deandre hunter,2024,29.49286549122807,0.695121951,0
deanthony melton,2024,26.929780710526316,0.463414634,0
deandre jordan,2024,10.992129630555556,0.43902439,0
dejon jarreau,2024,16.616296300000002,0.109756098,0
demar derozan,2024,37.82997889873418,0.963414634,0
dean wade,2024,20.52,0.658536585,0
deandre ayton,2024,32.42724241818182,0.670731707,0
dejounte murray,2024,35.683888884615385,0.951219512,0
delon wright,2024,15.778014185106384,0.573170732,0
deni avdija,2024,30.088577773333334,0.914634146,0
dennis schroder,2024,31.0743125,0.975609756,0
dennis smith,2024,18.904613089285714,0.682926829,0
dereck lively,2024,23.532393945454544,0.670731707,0
dereon seabron,2024,9.180555555,0.073170732,0
derrick jones,2024,23.458640355263157,0.926829268,0
derrick rose,2024,16.639027779166668,0.292682927,0
derrick white,2024,32.61623287671233,0.890243902,0
desmond bane,2024,34.353531738095235,0.512195122,0
devin booker,2024,35.98024510294118,0.829268293,0
devin vassell,2024,33.05504901470588,0.829268293,0
devonte graham,2024,13.605362317391306,0.280487805,0
dexter dennis,2024,7.4666666675,0.048780488,0
dillon brooks,2024,30.926921291666662,0.87804878,0
dmytro skapintsev,2024,1.0666666665,0.024390244,0
domantas sabonis,2024,35.70758130487805,1.0,0
dominick barlow,2024,12.713333333333335,0.402439024,0
donovan mitchell,2024,35.32090909090909,0.670731707,0
donte divincenzo,2024,29.140658432098764,0.987804878,0
dorian finneysmith,2024,28.449901955882353,0.829268293,0
doug mcdermott,2024,14.1324739578125,0.780487805,0
draymond green,2024,27.094242418181818,0.670731707,0
drew eubanks,2024,15.582733333333332,0.914634146,0
drew peterson,2024,7.56111111,0.036585366,0
dru smith,2024,14.54388888888889,0.109756098,0
duncan robinson,2024,28.021299014705882,0.829268293,0
duop reath,2024,17.854632352941177,0.829268293,0
dwight powell,2024,13.274656084126983,0.768292683,0
dylan windler,2024,6.377058823529412,0.207317073,0
dyson daniels,2024,22.270901639344263,0.743902439,0
ej liddell,2024,2.88541666625,0.097560976,0
emoni bates,2024,8.854333333333333,0.182926829,0
eric gordon,2024,27.83279411764706,0.829268293,0
eugene omoruyi,2024,9.14666666744186,0.524390244,0
evan fournier,2024,18.114791665625,0.390243902,0
evan mobley,2024,30.647,0.609756098,0
filip petrusev,2024,3.1033333333333335,0.036585366,0
frank ntilikina,2024,8.58,0.06097561,0
franz wagner,2024,32.464120375,0.87804878,0
fred vanvleet,2024,36.77296804109589,0.890243902,0
furkan korkmaz,2024,8.569333334285714,0.426829268,0
gg jackson,2024,25.6909375,0.585365854,0
gabe vincent,2024,19.785,0.134146341,0
garrett temple,2024,10.694567900000001,0.329268293,0
garrison mathews,2024,15.032146465151515,0.804878049,0
gary harris,2024,24.02493827777778,0.658536585,0
gary payton,2024,15.452272727272726,0.536585366,0
gary trent,2024,28.07884976056338,0.865853659,0
georges niang,2024,22.33079268292683,1.0,0
giannis antetokounmpo,2024,35.16771689041096,0.890243902,0
goga bitadze,2024,15.436881720967742,0.756097561,0
gordon hayward,2024,24.416666666666668,0.62195122,0
gradey dick,2024,21.12780555,0.731707317,0
grant williams,2024,28.02052631578947,0.926829268,0
grayson allen,2024,33.51066666666667,0.914634146,0
greg brown,2024,6.623888888333333,0.073170732,0
gui santos,2024,8.351739130434783,0.280487805,0
hamidou diallo,2024,2.375,0.024390244,0
harrison barnes,2024,29.035,1.0,0
harry giles,2024,4.344347826086957,0.280487805,0
haywood highsmith,2024,20.694469696969698,0.804878049,0
henri drell,2024,7.4791666675,0.048780488,0
herbert jones,2024,30.54510964473684,0.926829268,0
hunter tyson,2024,2.6653703705555554,0.219512195,0
ibou badji,2024,10.264469695454546,0.268292683,0
immanuel quickley,2024,29.196127455882355,0.829268293,0
isaac okoro,2024,27.348647347826088,0.841463415,0
isaiah hartenstein,2024,25.284644439999997,0.914634146,0
isaiah jackson,2024,12.848416666666667,0.731707317,0
isaiah joe,2024,18.52393162820513,0.951219512,0
isaiah livers,2024,20.408550726086958,0.280487805,0
isaiah mobley,2024,7.1921666669999995,0.12195122,0
isaiah stewart,2024,30.930797108695653,0.56097561,0
isaiah thomas,2024,3.230555555,0.073170732,0
isaiah wong,2024,4.283333333,0.012195122,0
ish smith,2024,17.22899224883721,0.524390244,0
ish wainright,2024,5.671818181818182,0.134146341,0
ivica zubac,2024,26.38894607352941,0.829268293,0
izaiah brockington,2024,3.383333333,0.012195122,0
jd davison,2024,4.87625,0.097560976,0
jt thor,2024,12.390899471428572,0.768292683,0
ja morant,2024,35.325,0.109756098,0
javale mcgee,2024,7.377427536956522,0.56097561,0
jabari smith,2024,31.89269736842105,0.926829268,0
jabari walker,2024,23.619074069444444,0.87804878,0
jack white,2024,15.9120833325,0.048780488,0
jacob gilyard,2024,17.034268292682928,0.5,0
jacob toppin,2024,4.239074074444444,0.109756098,0
jaden hardy,2024,13.550867579452055,0.890243902,0
jaden ivey,2024,28.798398272727272,0.93902439,0
jaden mcdaniels,2024,29.242407402777776,0.87804878,0
jaden springer,2024,10.346836734693877,0.597560976,0
jae crowder,2024,23.113966660000003,0.609756098,0
jaesean tate,2024,15.868564107692306,0.792682927,0
jahmius ramsey,2024,17.297857142857143,0.085365854,0
jaime jaquez,2024,28.175933333333337,0.914634146,0
jake laravia,2024,23.015714285714285,0.426829268,0
jakob poeltl,2024,26.38216666,0.609756098,0
jalen brunson,2024,35.40653679220779,0.93902439,0
jalen crutcher,2024,2.65,0.012195122,0
jalen duren,2024,29.139043721311477,0.743902439,0
jalen green,2024,31.72416667073171,1.0,0
jalen hoodschifino,2024,5.189682538095238,0.256097561,0
jalen johnson,2024,33.72976191071429,0.682926829,0
jalen mcdaniels,2024,10.760133333999999,0.609756098,0
jalen pickett,2024,4.510679011111112,0.329268293,0
jalen slawson,2024,3.0812500000000003,0.146341463,0
jalen smith,2024,17.1577868852459,0.743902439,0
jalen suggs,2024,26.994533333333333,0.914634146,0
jalen williams,2024,31.318286380281688,0.865853659,0
jalen wilson,2024,15.45434108604651,0.524390244,0
jamal cain,2024,9.965064103846155,0.317073171,0
jamal murray,2024,31.54864406779661,0.719512195,0
jamaree bouyea,2024,10.544444444444444,0.109756098,0
james bouknight,2024,5.778571428571429,0.170731707,0
james harden,2024,34.30094906944444,0.87804878,0
james johnson,2024,5.243888888888889,0.109756098,0
james wiseman,2024,17.318148142857144,0.768292683,0
jarace walker,2024,10.315858584848485,0.402439024,0
jared butler,2024,14.141291667499999,0.487804878,0
jared rhoden,2024,14.4127451,0.207317073,0
jaren jackson,2024,32.18454545454545,0.804878049,0
jarred vanderbilt,2024,20.042643679310345,0.353658537,0
jarrett allen,2024,31.715086584415584,0.93902439,0
jason preston,2024,10.161904761428572,0.085365854,0
javon freemanliberty,2024,18.31992424090909,0.268292683,0
javonte green,2024,25.6,0.109756098,0
javonte smart,2024,0.666666667,0.012195122,0
jaxson hayes,2024,12.53047619,0.853658537,0
jay huff,2024,2.46625,0.243902439,0
jaylen brown,2024,33.46459524285714,0.853658537,0
jaylen nowell,2024,16.44333333076923,0.158536585,0
jaylin williams,2024,12.999227053623189,0.841463415,0
jayson tatum,2024,35.74612612162162,0.902439024,0
jeff dowtin,2024,11.834722225,0.146341463,0
jeff green,2024,16.76074785897436,0.951219512,0
jerami grant,2024,33.892345685185184,0.658536585,0
jeremiah robinsonearl,2024,8.572136751282052,0.475609756,0
jeremy sochan,2024,29.636418918918917,0.902439024,0
jericho sims,2024,12.995185184444445,0.548780488,0
jermaine samuels,2024,4.295119047857143,0.170731707,0
jerome robinson,2024,3.6689393940909087,0.268292683,0
jett howard,2024,3.695370370555556,0.219512195,0
jevon carter,2024,13.938912041666667,0.87804878,0
jimmy butler,2024,34.03430555,0.731707317,0
jock landale,2024,13.633214285714287,0.682926829,0
joe harris,2024,10.62364583125,0.195121951,0
joe ingles,2024,17.191642161764705,0.829268293,0
joel embiid,2024,33.57363248717949,0.475609756,0
john collins,2024,27.956764705882353,0.829268293,0
john konchar,2024,21.337696963636365,0.670731707,0
johnny davis,2024,12.2696,0.609756098,0
johnny juzang,2024,18.590166665,0.243902439,0
jonas valanciunas,2024,23.473556914634145,1.0,0
jonathan isaac,2024,15.769137931034482,0.707317073,0
jonathan kuminga,2024,26.34477477027027,0.902439024,0
jontay porter,2024,13.836089742307694,0.317073171,0
jordan clarkson,2024,30.588030309090907,0.670731707,0
jordan ford,2024,3.6361111116666667,0.073170732,0
jordan goodwin,2024,18.522280701754386,0.695121951,0
jordan hawkins,2024,17.322089552238804,0.817073171,0
jordan mclaughlin,2024,11.180714285714286,0.682926829,0
jordan miller,2024,3.52395833375,0.097560976,0
jordan nwora,2024,13.680641025,0.634146341,0
jordan poole,2024,30.071217948717948,0.951219512,0
jordan walsh,2024,9.274814814444445,0.109756098,0
jose alvarado,2024,18.36375,0.682926829,0
josh giddey,2024,25.144479162499998,0.975609756,0
josh green,2024,26.39859649122807,0.695121951,0
josh hart,2024,33.416934160493824,0.987804878,0
josh minott,2024,2.8571354165625,0.390243902,0
josh okogie,2024,15.99525,0.731707317,0
josh richardson,2024,25.647209302325578,0.524390244,0
joshua primo,2024,5.133333335,0.024390244,0
jrue holiday,2024,32.80113526086957,0.841463415,0
juan toscanoanderson,2024,4.7875757572727276,0.134146341,0
jules bernard,2024,7.856578947368422,0.231707317,0
julian champagnie,2024,19.83614864864865,0.902439024,0
julian phillips,2024,8.06375,0.487804878,0
julian strawther,2024,10.908299999999999,0.609756098,0
julius randle,2024,35.436847826086954,0.56097561,0
justin champagnie,2024,15.655888886666666,0.182926829,0
justin holiday,2024,14.86229885,0.707317073,0
justin jackson,2024,0.35,0.024390244,0
justin minaya,2024,11.205392155882354,0.414634146,0
jusuf nurkic,2024,27.34256578947368,0.926829268,0
kj martin,2024,12.441583333333334,0.731707317,0
kaiser gates,2024,7.433333333,0.012195122,0
karlanthony towns,2024,32.67040322580645,0.756097561,0
kawhi leonard,2024,34.26529411764706,0.829268293,0
keegan murray,2024,33.61774892207792,0.93902439,0
keita batesdiop,2024,12.539433962264152,0.646341463,0
keldon johnson,2024,29.541473434782606,0.841463415,0
kelly olynyk,2024,22.547820512820515,0.951219512,0
kelly oubre jr,2024,30.22529411764706,0.829268293,0
kendall brown,2024,4.167222222,0.182926829,0
kenneth lofton,2024,9.44293650952381,0.256097561,0
kenrich williams,2024,14.913140101449278,0.841463415,0
kentavious caldwellpope,2024,31.602061407894737,0.926829268,0
keon ellis,2024,17.16640350877193,0.695121951,0
keon johnson,2024,12.280333334,0.06097561,0
kessler edwards,2024,5.087808642592592,0.658536585,0
kevin durant,2024,37.20848889333334,0.914634146,0
kevin huerter,2024,24.409791671875,0.780487805,0
kevin knox,2024,18.07204300967742,0.37804878,0
kevin love,2024,16.80478787818182,0.670731707,0
kevon harris,2024,3.025,0.024390244,0
kevon looney,2024,16.14092341891892,0.902439024,0
keyontae johnson,2024,7.355555555555556,0.109756098,0
keyonte george,2024,26.967688893333335,0.914634146,0
khris middleton,2024,27.041272727272727,0.670731707,0
killian hayes,2024,23.99186507142857,0.512195122,0
kira lewis,2024,9.437023810714285,0.341463415,0
klay thompson,2024,29.664523805194808,0.93902439,0
kobe brown,2024,8.954507575000001,0.536585366,0
kobe bufkin,2024,11.529607841176471,0.207317073,0
kobi simmons,2024,16.8583333325,0.048780488,0
kris dunn,2024,18.926919196969695,0.804878049,0
kris murray,2024,21.746317209677418,0.756097561,0
kristaps porzingis,2024,29.648216368421053,0.695121951,0
kyle anderson,2024,22.555464139240506,0.963414634,0
kyle kuzma,2024,32.587738099999996,0.853658537,0
kyle lowry,2024,28.162777783333336,0.731707317,0
kyrie irving,2024,34.99324712068965,0.707317073,0
lamelo ball,2024,32.33409090909091,0.268292683,0
lamar stevens,2024,14.710877192105263,0.463414634,0
landry shamet,2024,15.793405797826086,0.56097561,0
larry nance,2024,19.93669398360656,0.743902439,0
lauri markkanen,2024,33.08630303636363,0.670731707,0
lebron james,2024,35.263145535211265,0.865853659,0
leaky black,2024,10.926217950000002,0.317073171,0
leonard miller,2024,3.0823529411764703,0.207317073,0
lester quinones,2024,10.660945945945945,0.451219512,0
lindell wigginton,2024,2.5433333333333334,0.036585366,0
lindy waters,2024,7.373903507894736,0.463414634,0
lonnie walker,2024,17.43344827586207,0.707317073,0
luguentz dort,2024,28.43002110126582,0.963414634,0
luka doncic,2024,37.486285714285714,0.853658537,0
luka garza,2024,4.8736,0.304878049,0
luka samanic,2024,9.404108527906976,0.524390244,0
luke kennard,2024,25.616581197435895,0.475609756,0
luke kornet,2024,15.608095238095236,0.768292683,0
malachi flynn,2024,12.70900966231884,0.841463415,0
malaki branham,2024,21.257688893333334,0.914634146,0
malcolm brogdon,2024,28.7388888974359,0.475609756,0
malcolm cazalon,2024,2.583333333,0.012195122,0
malik beasley,2024,29.586983126582275,0.963414634,0
malik monk,2024,26.00425926388889,0.87804878,0
malik williams,2024,15.215476185714286,0.085365854,0
mamadi diakite,2024,4.0725,0.073170732,0
maozinha pereira,2024,17.376190471428572,0.085365854,0
marjon beauchamp,2024,12.660173610416665,0.585365854,0
marcus morris,2024,16.672993197959183,0.597560976,0
marcus sasser,2024,19.029718309859152,0.865853659,0
marcus smart,2024,30.242250000000002,0.243902439,0
mark williams,2024,26.757456142105262,0.231707317,0
markelle fultz,2024,21.16135658837209,0.524390244,0
markieff morris,2024,8.322628203846154,0.317073171,0
markquis nowell,2024,3.516666667,0.012195122,0
marques bolden,2024,11.025454545454545,0.134146341,0
marvin bagley,2024,21.06703334,0.609756098,0
mason jones,2024,5.536666666,0.06097561,0
mason plumlee,2024,14.650579710869566,0.56097561,0
matisse thybulle,2024,22.88282050769231,0.792682927,0
matt hurt,2024,14.1547916625,0.097560976,0
matt ryan,2024,13.942321428571429,0.341463415,0
max christie,2024,14.094303482089552,0.817073171,0
max strus,2024,31.98821428571429,0.853658537,0
maxi kleber,2024,20.26538759767442,0.524390244,0
maxwell lewis,2024,3.024264705882353,0.414634146,0
micah potter,2024,11.62875,0.195121951,0
michael porter,2024,31.66179012345679,0.987804878,0
mikal bridges,2024,34.80780487804878,1.0,0
mike conley,2024,28.86129385526316,0.926829268,0
mike muscala,2024,11.324150943396225,0.646341463,0
miles bridges,2024,37.40748792753623,0.841463415,0
miles mcbride,2024,19.52558823529412,0.829268293,0
mitchell robinson,2024,24.77774193548387,0.37804878,0
mo bamba,2024,12.988625731578948,0.695121951,0
monte morris,2024,14.425555554545454,0.402439024,0
moritz wagner,2024,17.6842083375,0.975609756,0
moses brown,2024,9.089924240909092,0.268292683,0
moses moody,2024,17.51340909090909,0.804878049,0
mouhamadou gueye,2024,10.903787881818182,0.134146341,0
mouhamed gueye,2024,12.133333333333333,0.073170732,0
moussa diabate,2024,5.839848484545455,0.134146341,0
myles turner,2024,26.966709961038962,0.93902439,0
naji marshall,2024,19.047323227272727,0.804878049,0
nassir little,2024,10.184074073333333,0.548780488,0
nate hinton,2024,4.970111111333334,0.182926829,0
nate williams,2024,5.881136363636363,0.268292683,0
nathan mensah,2024,12.265666668,0.304878049,0
naz reid,2024,24.2447942345679,0.987804878,0
neemias queta,2024,11.900595239285716,0.341463415,0
nic claxton,2024,29.798075112676056,0.865853659,0
nick richards,2024,26.249800999999998,0.817073171,0
nick smith,2024,14.28843137254902,0.62195122,0
nickeil alexanderwalker,2024,23.425833329268293,1.0,0
nicolas batum,2024,25.493111116666668,0.731707317,0
nikola jokic,2024,34.63966244303797,0.963414634,0
nikola jovic,2024,19.483405797826087,0.56097561,0
nikola vucevic,2024,34.33554825,0.926829268,0
noah clowney,2024,16.0807971,0.280487805,0
norman powell,2024,26.189188592105264,0.926829268,0
og anunoby,2024,34.0407,0.609756098,0
obi toppin,2024,21.10489837804878,1.0,0
ochai agbaji,2024,21.04630342307692,0.951219512,0
olivier sarr,2024,6.546777778,0.182926829,0
oliviermaxence prosper,2024,8.4052916675,0.487804878,0
omer yurtseven,2024,11.356284722916667,0.585365854,0
onuralp bitim,2024,11.651811595652173,0.280487805,0
onyeka okongwu,2024,25.54066667272727,0.670731707,0
orlando robinson,2024,8.435833333333333,0.43902439,0
oscar tshiebwe,2024,5.23958333375,0.097560976,0
oshae brissett,2024,11.457545454545453,0.670731707,0
otto porter,2024,11.604888886666666,0.182926829,0
ousmane dieng,2024,11.059191918181819,0.402439024,0
pj tucker,2024,15.687526880645162,0.37804878,0
pj washington,2024,30.4202511369863,0.890243902,0
paolo banchero,2024,34.983770837499996,0.975609756,0
pascal siakam,2024,33.223604162499996,0.975609756,0
pat connaughton,2024,22.056315789473683,0.926829268,0
pat spencer,2024,4.2749999999999995,0.073170732,0
patrick baldwin,2024,12.987061402631578,0.463414634,0
patrick beverley,2024,20.034406397260273,0.890243902,0
patrick williams,2024,27.304302325581396,0.524390244,0
patty mills,2024,12.97859375,0.390243902,0
paul george,2024,33.80765766216216,0.902439024,0
paul reed,2024,19.38416667073171,1.0,0
payton pritchard,2024,22.26504064634146,1.0,0
