Player,year,YRS,is_retained,age,has_playoff_exp,Cap_Pct,2P%_reg,2PA_reg,2P_reg,3P%_reg,3PA_reg,3PAr_reg,3P_reg,AST%_reg,AST_reg,BLK%_reg,BLK_reg,BPM_reg,DBPM_reg,DRB%_reg,DRB_reg,DWS_reg,FG%_reg,FGA_reg,FG_reg,FT%_reg,FTA_reg,FT_reg,FTr_reg,GS_reg,G_reg,MP_reg,OBPM_reg,ORB%_reg,ORB_reg,OWS_reg,PER_reg,PF_reg,PTS_reg,STL%_reg,STL_reg,TOV%_reg,TOV_reg,TRB%_reg,TRB_reg,TS%_reg,USG%_reg,VORP_reg,WS/48_reg,WS_reg,eFG%_reg,2P%_playoff,2PA_playoff,2P_playoff,3P%_playoff,3PA_playoff,3PAr_playoff,3P_playoff,AST%_playoff,AST_playoff,BLK%_playoff,BLK_playoff,BPM_playoff,DBPM_playoff,DRB%_playoff,DRB_playoff,DWS_playoff,FG%_playoff,FGA_playoff,FG_playoff,FT%_playoff,FTA_playoff,FT_playoff,FTr_playoff,GS_playoff,G_playoff,MP_playoff,OBPM_playoff,ORB%_playoff,ORB_playoff,OWS_playoff,PER_playoff,PF_playoff,PTS_playoff,STL%_playoff,STL_playoff,TOV%_playoff,TOV_playoff,TRB%_playoff,TRB_playoff,TS%_playoff,USG%_playoff,VORP_playoff,WS/48_playoff,WS_playoff,eFG%_playoff
taurean prince,2022,2,1,27.0,0,0.0574,0.4886,3.3699999999999997,1.58,0.3758,4.13,0.5523,1.5099999999999998,9.73,1.43,1.8599999999999999,0.41000000000000003,-1.57,-0.2,15.110000000000001,2.99,1.2999999999999998,0.4225,7.550000000000001,3.12,0.7941,1.4499999999999997,1.15,0.1986,19.200000000000003,59.6,20.98,-1.42,2.4,0.51,0.21999999999999997,11.65,1.8900000000000001,8.92,1.7,0.74,11.8,1.13,8.71,3.5,0.5559000000000001,18.46,0.06999999999999998,0.0634,1.52,0.5255,0.4886,3.3699999999999997,1.58,0.3758,4.13,0.5523,1.5099999999999998,9.73,1.43,1.8599999999999999,0.41000000000000003,-1.57,-0.2,15.110000000000001,2.99,1.2999999999999998,0.4225,7.550000000000001,3.12,0.7941,1.4499999999999997,1.15,0.1986,19.200000000000003,59.6,20.98,-1.42,2.4,0.51,0.21999999999999997,11.65,1.8900000000000001,8.92,1.7,0.74,11.8,1.13,8.71,3.5,0.5559000000000001,18.46,0.06999999999999998,0.0634,1.52,0.5255
patrick beverley,2022,1,1,33.0,0,0.0040999999999999,0.4821,2.8,1.36,0.36819999999999997,4.04,0.5906,1.47,19.490000000000002,3.65,2.92,0.79,2.0,1.97,13.3,3.09,1.5499999999999998,0.4161,6.86,2.88,0.733,1.69,1.27,0.24159999999999998,47.2,50.3,24.71,0.02999999999999997,4.300000000000001,1.01,1.77,13.5,2.99,8.43,1.9900000000000002,1.06,13.25,1.1800000000000002,8.809999999999999,4.05,0.5555000000000001,15.09,1.31,0.1273,3.4,0.5251,0.4821,2.8,1.36,0.36819999999999997,4.04,0.5906,1.47,19.490000000000002,3.65,2.92,0.79,2.0,1.97,13.3,3.09,1.5499999999999998,0.4161,6.86,2.88,0.733,1.69,1.27,0.24159999999999998,47.2,50.3,24.71,0.02999999999999997,4.300000000000001,1.01,1.77,13.5,2.99,8.43,1.9900000000000002,1.06,13.25,1.1800000000000002,8.809999999999999,4.05,0.5555000000000001,15.09,1.31,0.1273,3.4,0.5251
josh richardson,2022,1,1,28.0,0,0.0986,0.47650000000000003,5.41,2.6,0.37470000000000003,4.15,0.43710000000000004,1.55,11.46,2.26,1.52,0.46,-0.8200000000000001,0.20999999999999996,9.08,2.3,1.76,0.43310000000000004,9.59,4.17,0.8814000000000001,1.9100000000000001,1.6800000000000002,0.1971,30.900000000000002,61.2,27.55,-1.03,2.9,0.71,1.2000000000000002,12.370000000000001,2.06,11.469999999999999,1.6600000000000001,0.9299999999999999,10.84,1.27,6.04,3.03,0.5542,18.44,0.5,0.08499999999999999,2.89,0.5156000000000001,0.47650000000000003,5.41,2.6,0.37470000000000003,4.15,0.43710000000000004,1.55,11.46,2.26,1.52,0.46,-0.8200000000000001,0.20999999999999996,9.08,2.3,1.76,0.43310000000000004,9.59,4.17,0.8814000000000001,1.9100000000000001,1.6800000000000002,0.1971,30.900000000000002,61.2,27.55,-1.03,2.9,0.71,1.2000000000000002,12.370000000000001,2.06,11.469999999999999,1.6600000000000001,0.9299999999999999,10.84,1.27,6.04,3.03,0.5542,18.44,0.5,0.08499999999999999,2.89,0.5156000000000001
bruno fernando,2022,4,1,23.0,0,0.022,0.5797,1.87,1.1099999999999999,0.277,0.21999999999999997,0.0687,0.020000000000000004,7.470000000000001,0.37,4.01,0.29000000000000004,-2.82,-0.20000000000000004,26.119999999999997,1.63,0.27,0.5538000000000001,2.0100000000000002,1.1099999999999999,0.6309,0.79,0.5,0.4192,2.6,36.1,7.13,-2.67,10.870000000000001,0.69,0.09000000000000002,14.84,0.99,2.76,0.66,0.09,20.41,0.5900000000000001,18.57,2.32,0.5864,18.58,-0.12000000000000001,0.0753,0.33000000000000007,0.5607,0.5797,1.87,1.1099999999999999,0.277,0.21999999999999997,0.0687,0.020000000000000004,7.470000000000001,0.37,4.01,0.29000000000000004,-2.82,-0.20000000000000004,26.119999999999997,1.63,0.27,0.5538000000000001,2.0100000000000002,1.1099999999999999,0.6309,0.79,0.5,0.4192,2.6,36.1,7.13,-2.67,10.870000000000001,0.69,0.09000000000000002,14.84,0.99,2.76,0.66,0.09,20.41,0.5900000000000001,18.57,2.32,0.5864,18.58,-0.12000000000000001,0.0753,0.33000000000000007,0.5607
joel embiid,2023,4,1,28.0,0,0.35,0.5604,16.240000000000002,9.1,0.3517,3.21,0.1661,1.1400000000000001,21.74,3.92,4.25,1.58,8.86,1.9899999999999998,29.3,8.760000000000002,3.82,0.5263,19.450000000000003,10.24,0.8445,11.53,9.719999999999999,0.5931,63.6,63.6,33.66,6.82,6.710000000000001,1.92,7.69,31.119999999999997,2.84,31.43,1.51,1.03,11.780000000000001,3.25,18.21,10.73,0.6395,36.72,5.91,0.2583,11.51,0.5557,0.5604,16.240000000000002,9.1,0.3517,3.21,0.1661,1.1400000000000001,21.74,3.92,4.25,1.58,8.86,1.9899999999999998,29.3,8.760000000000002,3.82,0.5263,19.450000000000003,10.24,0.8445,11.53,9.719999999999999,0.5931,63.6,63.6,33.66,6.82,6.710000000000001,1.92,7.69,31.119999999999997,2.84,31.43,1.51,1.03,11.780000000000001,3.25,18.21,10.73,0.6395,36.72,5.91,0.2583,11.51,0.5557
darius garland,2023,5,1,23.0,0,0.25,0.49539999999999995,10.36,5.13,0.39890000000000003,5.99,0.365,2.3600000000000003,35.2,7.699999999999999,0.3,0.1,1.56,-1.01,7.619999999999999,2.36,2.43,0.4598,16.37,7.54,0.8687,3.88,3.38,0.2365,64.9,65.7,35.08,2.62,1.4700000000000002,0.46,3.45,17.939999999999998,1.96,20.79,1.75,1.23,14.809999999999999,3.13,4.58,2.82,0.5757,26.77,2.17,0.1181,5.93,0.5327,0.49539999999999995,10.36,5.13,0.39890000000000003,5.99,0.365,2.3600000000000003,35.2,7.699999999999999,0.3,0.1,1.56,-1.01,7.619999999999999,2.36,2.43,0.4598,16.37,7.54,0.8687,3.88,3.38,0.2365,64.9,65.7,35.08,2.62,1.4700000000000002,0.46,3.45,17.939999999999998,1.96,20.79,1.75,1.23,14.809999999999999,3.13,4.58,2.82,0.5757,26.77,2.17,0.1181,5.93,0.5327
ja morant,2023,5,1,23.0,0,0.25,0.5195000000000001,14.64,7.619999999999999,0.3173,4.5600000000000005,0.2393,1.44,37.480000000000004,7.54,0.77,0.31,4.6,-0.10000000000000009,14.3,4.390000000000001,2.25,0.4707,19.17,9.07,0.7479,7.42,5.56,0.3882,59.2,60.2,32.4,4.720000000000001,3.51,1.1,3.4,22.310000000000002,1.53,25.14,1.57,1.09,13.14,3.3600000000000003,8.85,5.46,0.5584,33.0,3.23,0.1401,5.65,0.5084,0.5195000000000001,14.64,7.619999999999999,0.3173,4.5600000000000005,0.2393,1.44,37.480000000000004,7.54,0.77,0.31,4.6,-0.10000000000000009,14.3,4.390000000000001,2.25,0.4707,19.17,9.07,0.7479,7.42,5.56,0.3882,59.2,60.2,32.4,4.720000000000001,3.51,1.1,3.4,22.310000000000002,1.53,25.14,1.57,1.09,13.14,3.3600000000000003,8.85,5.46,0.5584,33.0,3.23,0.1401,5.65,0.5084
jimmy butler,2023,3,1,33.0,0,0.3322,0.5456,12.34,6.720000000000001,0.2939,1.8,0.1278,0.55,28.490000000000002,5.72,1.17,0.36,7.779999999999999,2.03,14.120000000000001,4.1,2.8600000000000003,0.5129,14.14,7.25,0.8586,8.35,7.15,0.5902000000000001,59.5,59.5,33.59,5.779999999999999,6.84,2.0,7.88,26.18,1.38,22.169999999999998,2.6900000000000004,1.8,9.37,1.85,10.48,6.1000000000000005,0.6225,26.07,4.96,0.2579,10.77,0.5316000000000001,0.5456,12.34,6.720000000000001,0.2939,1.8,0.1278,0.55,28.490000000000002,5.72,1.17,0.36,7.779999999999999,2.03,14.120000000000001,4.1,2.8600000000000003,0.5129,14.14,7.25,0.8586,8.35,7.15,0.5902000000000001,59.5,59.5,33.59,5.779999999999999,6.84,2.0,7.88,26.18,1.38,22.169999999999998,2.6900000000000004,1.8,9.37,1.85,10.48,6.1000000000000005,0.6225,26.07,4.96,0.2579,10.77,0.5316000000000001
jordan poole,2023,4,1,23.0,0,0.2018,0.536,6.57,3.52,0.34740000000000004,7.26,0.5298,2.52,20.63,3.83,0.8600000000000001,0.28,-0.75,-1.23,9.04,2.4,2.0,0.43579999999999997,13.83,6.01,0.8889,4.06,3.58,0.28800000000000003,38.2,74.0,27.88,0.48000000000000004,1.58,0.38,1.8499999999999999,15.149999999999999,2.45,18.15,1.23,0.74,13.219999999999999,2.5,5.359999999999999,2.7300000000000004,0.5821,27.4,0.6400000000000001,0.0881,3.78,0.5284,0.536,6.57,3.52,0.34740000000000004,7.26,0.5298,2.52,20.63,3.83,0.8600000000000001,0.28,-0.75,-1.23,9.04,2.4,2.0,0.43579999999999997,13.83,6.01,0.8889,4.06,3.58,0.28800000000000003,38.2,74.0,27.88,0.48000000000000004,1.58,0.38,1.8499999999999999,15.149999999999999,2.45,18.15,1.23,0.74,13.219999999999999,2.5,5.359999999999999,2.7300000000000004,0.5821,27.4,0.6400000000000001,0.0881,3.78,0.5284
tyler herro,2023,4,1,23.0,0,0.1985,0.49119999999999997,8.82,4.3100000000000005,0.3807,7.109999999999999,0.44430000000000003,2.71,19.82,3.98,0.69,0.19,0.24999999999999997,-0.8700000000000001,16.61,4.75,2.24,0.4414,15.98,7.07,0.888,2.7800000000000002,2.46,0.1739,39.5,64.1,33.29,1.17,1.52,0.45,0.9600000000000001,15.17,1.43,19.28,1.07,0.73,11.98,2.3600000000000003,8.99,5.2,0.5599000000000001,26.14,1.31,0.07100000000000001,3.23,0.5262,0.49119999999999997,8.82,4.3100000000000005,0.3807,7.109999999999999,0.44430000000000003,2.71,19.82,3.98,0.69,0.19,0.24999999999999997,-0.8700000000000001,16.61,4.75,2.24,0.4414,15.98,7.07,0.888,2.7800000000000002,2.46,0.1739,39.5,64.1,33.29,1.17,1.52,0.45,0.9600000000000001,15.17,1.43,19.28,1.07,0.73,11.98,2.3600000000000003,8.99,5.2,0.5599000000000001,26.14,1.31,0.07100000000000001,3.23,0.5262
andrew wiggins,2023,4,1,27.0,0,0.1789,0.5247,8.59,4.54,0.3919,5.74,0.39969999999999994,2.26,10.67,2.29,2.2,0.81,-0.21000000000000002,-0.25,11.280000000000001,3.4299999999999997,2.21,0.4717,14.330000000000002,6.77,0.6385000000000001,2.59,1.6800000000000002,0.18230000000000002,54.6,54.6,32.33,0.039999999999999994,4.82,1.4,1.28,14.85,2.55,17.43,1.6400000000000001,1.08,8.61,1.46,8.14,4.83,0.5636,22.34,0.87,0.093,3.4599999999999995,0.55,0.5247,8.59,4.54,0.3919,5.74,0.39969999999999994,2.26,10.67,2.29,2.2,0.81,-0.21000000000000002,-0.25,11.280000000000001,3.4299999999999997,2.21,0.4717,14.330000000000002,6.77,0.6385000000000001,2.59,1.6800000000000002,0.18230000000000002,54.6,54.6,32.33,0.039999999999999994,4.82,1.4,1.28,14.85,2.55,17.43,1.6400000000000001,1.08,8.61,1.46,8.14,4.83,0.5636,22.34,0.87,0.093,3.4599999999999995,0.55
rj barrett,2023,4,1,22.0,0,0.1755999999999999,0.47150000000000003,10.870000000000001,5.109999999999999,0.3378,5.25,0.3258,1.79,13.43,2.9,0.6699999999999999,0.22,-2.27,-1.4,14.459999999999999,4.529999999999999,2.18,0.4276,16.12,6.9,0.7333999999999999,5.2,3.8099999999999996,0.3205,71.9,71.9,34.28,-0.87,2.8200000000000003,0.8500000000000001,0.46,13.239999999999998,2.37,19.32,0.79,0.52,10.47,2.14,8.61,5.4,0.5258,26.06,-0.18999999999999997,0.0509,2.61,0.4821,0.47150000000000003,10.870000000000001,5.109999999999999,0.3378,5.25,0.3258,1.79,13.43,2.9,0.6699999999999999,0.22,-2.27,-1.4,14.459999999999999,4.529999999999999,2.18,0.4276,16.12,6.9,0.7333999999999999,5.2,3.8099999999999996,0.3205,71.9,71.9,34.28,-0.87,2.8200000000000003,0.8500000000000001,0.46,13.239999999999998,2.37,19.32,0.79,0.52,10.47,2.14,8.61,5.4,0.5258,26.06,-0.18999999999999997,0.0509,2.61,0.4821
lebron james,2023,2,1,38.0,0,0.35,0.5942000000000001,14.190000000000001,8.45,0.34119999999999995,7.11,0.3338,2.43,34.29,6.82,1.75,0.75,6.98,1.0,21.240000000000002,7.08,2.41,0.5098,21.299999999999997,10.85,0.7504,5.890000000000001,4.449999999999999,0.2785,52.8,53.3,35.59,6.0,3.2800000000000002,1.05,3.7600000000000002,24.65,1.7800000000000002,28.54,1.4300000000000002,1.06,12.59,3.39,12.370000000000001,8.15,0.5976,32.72,4.29,0.15639999999999998,6.17,0.5667,0.5942000000000001,14.190000000000001,8.45,0.34119999999999995,7.11,0.3338,2.43,34.29,6.82,1.75,0.75,6.98,1.0,21.240000000000002,7.08,2.41,0.5098,21.299999999999997,10.85,0.7504,5.890000000000001,4.449999999999999,0.2785,52.8,53.3,35.59,6.0,3.2800000000000002,1.05,3.7600000000000002,24.65,1.7800000000000002,28.54,1.4300000000000002,1.06,12.59,3.39,12.370000000000001,8.15,0.5976,32.72,4.29,0.15639999999999998,6.17,0.5667
deandre hunter,2023,4,1,25.0,0,0.1477,0.5191,7.5,3.9000000000000004,0.3539,4.08,0.3523,1.43,6.77,1.47,1.03,0.37,-2.58,-1.0299999999999998,12.260000000000002,3.4400000000000004,0.9299999999999999,0.4599,11.55,5.33,0.8143,3.2199999999999998,2.66,0.2813,52.9,54.0,30.689999999999998,-1.5499999999999998,2.25,0.6399999999999999,1.06,12.07,2.89,14.719999999999999,1.01,0.62,8.82,1.25,7.26,4.05,0.5662,19.86,-0.49,0.0633,1.92,0.522,0.5191,7.5,3.9000000000000004,0.3539,4.08,0.3523,1.43,6.77,1.47,1.03,0.37,-2.58,-1.0299999999999998,12.260000000000002,3.4400000000000004,0.9299999999999999,0.4599,11.55,5.33,0.8143,3.2199999999999998,2.66,0.2813,52.9,54.0,30.689999999999998,-1.5499999999999998,2.25,0.6399999999999999,1.06,12.07,2.89,14.719999999999999,1.01,0.62,8.82,1.25,7.26,4.05,0.5662,19.86,-0.49,0.0633,1.92,0.522
keldon johnson,2023,4,1,23.0,0,0.147,0.5206999999999999,9.579999999999998,5.01,0.3501,5.359999999999999,0.3529,1.86,11.48,2.44,0.55,0.22,-1.37,-1.75,15.73,4.52,1.19,0.4616,14.94,6.87,0.7493000000000001,4.09,3.09,0.27190000000000003,67.1,67.8,31.62,0.37999999999999995,3.4800000000000004,1.04,1.54,14.97,2.02,18.66,1.11,0.71,8.879999999999999,1.6300000000000001,9.420000000000002,5.53,0.5591,24.18,0.36000000000000004,0.0605,2.78,0.5239,0.5206999999999999,9.579999999999998,5.01,0.3501,5.359999999999999,0.3529,1.86,11.48,2.44,0.55,0.22,-1.37,-1.75,15.73,4.52,1.19,0.4616,14.94,6.87,0.7493000000000001,4.09,3.09,0.27190000000000003,67.1,67.8,31.62,0.37999999999999995,3.4800000000000004,1.04,1.54,14.97,2.02,18.66,1.11,0.71,8.879999999999999,1.6300000000000001,9.420000000000002,5.53,0.5591,24.18,0.36000000000000004,0.0605,2.78,0.5239
harrison barnes,2023,3,1,30.0,0,0.125,0.5474000000000001,5.85,3.2199999999999998,0.3834,4.4399999999999995,0.4324,1.6800000000000002,8.9,2.2199999999999998,0.38,0.15000000000000002,-0.4,-1.4,13.86,4.15,1.1,0.47659999999999997,10.260000000000002,4.93,0.8372999999999999,4.9399999999999995,4.15,0.4827,75.7,75.7,33.54,1.0,3.58,1.1,4.85,14.84,1.27,15.64,1.0,0.7,9.39,1.27,8.719999999999999,5.25,0.6281,17.630000000000003,0.99,0.1132,5.949999999999999,0.5592,0.5474000000000001,5.85,3.2199999999999998,0.3834,4.4399999999999995,0.4324,1.6800000000000002,8.9,2.2199999999999998,0.38,0.15000000000000002,-0.4,-1.4,13.86,4.15,1.1,0.47659999999999997,10.260000000000002,4.93,0.8372999999999999,4.9399999999999995,4.15,0.4827,75.7,75.7,33.54,1.0,3.58,1.1,4.85,14.84,1.27,15.64,1.0,0.7,9.39,1.27,8.719999999999999,5.25,0.6281,17.630000000000003,0.99,0.1132,5.949999999999999,0.5592
brandon clarke,2023,4,1,26.0,0,0.0919,0.6453,6.449999999999999,4.17,0.2036,0.39999999999999997,0.054400000000000004,0.09,9.74,1.36,3.66,0.86,2.81,1.4700000000000002,19.439999999999998,3.69,1.87,0.6246,6.880000000000001,4.26,0.6957,2.1799999999999997,1.55,0.3294,7.5,59.0,20.4,1.4100000000000001,9.27,1.75,3.1100000000000003,20.57,1.9999999999999998,10.18,1.6,0.6799999999999999,8.93,0.77,14.330000000000002,5.46,0.651,17.6,1.51,0.2002,4.98,0.6314,0.6453,6.449999999999999,4.17,0.2036,0.39999999999999997,0.054400000000000004,0.09,9.74,1.36,3.66,0.86,2.81,1.4700000000000002,19.439999999999998,3.69,1.87,0.6246,6.880000000000001,4.26,0.6957,2.1799999999999997,1.55,0.3294,7.5,59.0,20.4,1.4100000000000001,9.27,1.75,3.1100000000000003,20.57,1.9999999999999998,10.18,1.6,0.6799999999999999,8.93,0.77,14.330000000000002,5.46,0.651,17.6,1.51,0.2002,4.98,0.6314
clint capela,2023,2,1,28.0,0,0.1516,0.63,8.73,5.5200000000000005,0.0,0.0,0.0015999999999999999,0.0,5.15,0.97,4.38,1.3900000000000001,2.24,-0.08,31.13,7.8999999999999995,2.67,0.6292,8.76,5.5200000000000005,0.558,2.41,1.35,0.2714,66.0,67.3,27.6,2.32,16.05,4.08,5.11,22.33,2.17,12.37,1.21,0.7,7.66,0.8200000000000001,23.619999999999997,11.93,0.6294,16.479999999999997,1.9700000000000002,0.2004,7.73,0.6292,0.63,8.73,5.5200000000000005,0.0,0.0,0.0015999999999999999,0.0,5.15,0.97,4.38,1.3900000000000001,2.24,-0.08,31.13,7.8999999999999995,2.67,0.6292,8.76,5.5200000000000005,0.558,2.41,1.35,0.2714,66.0,67.3,27.6,2.32,16.05,4.08,5.11,22.33,2.17,12.37,1.21,0.7,7.66,0.8200000000000001,23.619999999999997,11.93,0.6294,16.479999999999997,1.9700000000000002,0.2004,7.73,0.6292
malcolm brogdon,2023,2,1,30.0,0,0.1654,0.509,8.38,4.24,0.3932,5.1000000000000005,0.38230000000000003,2.0,23.96,4.800000000000001,0.87,0.32999999999999996,2.51,-0.030000000000000027,14.28,3.9000000000000004,1.48,0.46699999999999997,13.48,6.27,0.8646,3.37,2.94,0.2541,22.0,55.5,29.95,2.59,2.91,0.77,3.04,18.08,1.8,17.42,1.25,0.77,10.690000000000001,1.8,8.64,4.6899999999999995,0.5868,23.96,1.84,0.1333,4.55,0.5427,0.509,8.38,4.24,0.3932,5.1000000000000005,0.38230000000000003,2.0,23.96,4.800000000000001,0.87,0.32999999999999996,2.51,-0.030000000000000027,14.28,3.9000000000000004,1.48,0.46699999999999997,13.48,6.27,0.8646,3.37,2.94,0.2541,22.0,55.5,29.95,2.59,2.91,0.77,3.04,18.08,1.8,17.42,1.25,0.77,10.690000000000001,1.8,8.64,4.6899999999999995,0.5868,23.96,1.84,0.1333,4.55,0.5427
naz reid,2023,3,1,23.0,0,0.0951999999999999,0.6163,5.01,3.14,0.34609999999999996,2.7600000000000002,0.3525,0.9400000000000001,9.149999999999999,1.02,4.51,0.8900000000000001,0.45999999999999996,0.51,20.799999999999997,3.36,1.69,0.5198,7.77,4.06,0.7066,1.9999999999999998,1.42,0.2611,10.3,71.1,17.78,-0.01999999999999999,7.220000000000001,1.1800000000000002,1.38,18.049999999999997,2.4800000000000004,10.48,1.52,0.55,12.209999999999999,1.23,14.02,4.54,0.6047,23.32,0.8,0.11710000000000001,3.1,0.5809,0.6163,5.01,3.14,0.34609999999999996,2.7600000000000002,0.3525,0.9400000000000001,9.149999999999999,1.02,4.51,0.8900000000000001,0.45999999999999996,0.51,20.799999999999997,3.36,1.69,0.5198,7.77,4.06,0.7066,1.9999999999999998,1.42,0.2611,10.3,71.1,17.78,-0.01999999999999999,7.220000000000001,1.1800000000000002,1.38,18.049999999999997,2.4800000000000004,10.48,1.52,0.55,12.209999999999999,1.23,14.02,4.54,0.6047,23.32,0.8,0.11710000000000001,3.1,0.5809
myles turner,2023,2,1,26.0,0,0.1542,0.6388,6.359999999999999,4.07,0.3534,4.2,0.4052,1.5,6.16,1.2,7.55,2.67,1.55,1.17,21.439999999999998,5.74,1.86,0.5221,10.56,5.57,0.7735000000000001,3.6,2.8,0.33440000000000003,53.0,53.0,29.72,0.4099999999999999,5.380000000000001,1.41,2.4299999999999997,18.28,3.29,15.39,1.04,0.69,11.05,1.52,13.399999999999999,7.18,0.6298,19.41,1.46,0.129,4.29,0.5934999999999999,0.6388,6.359999999999999,4.07,0.3534,4.2,0.4052,1.5,6.16,1.2,7.55,2.67,1.55,1.17,21.439999999999998,5.74,1.86,0.5221,10.56,5.57,0.7735000000000001,3.6,2.8,0.33440000000000003,53.0,53.0,29.72,0.4099999999999999,5.380000000000001,1.41,2.4299999999999997,18.28,3.29,15.39,1.04,0.69,11.05,1.52,13.399999999999999,7.18,0.6298,19.41,1.46,0.129,4.29,0.5934999999999999
daniel gafford,2023,3,1,24.0,0,0.0911999999999999,0.7113,5.1,3.63,0.0,0.0,0.0006,0.0,7.0,0.92,5.960000000000001,1.35,1.42,0.77,18.42,3.3,1.69,0.7107,5.1,3.63,0.6826,2.23,1.51,0.4441,41.599999999999994,71.4,19.25,0.65,12.059999999999999,2.05,3.8400000000000003,20.83,2.2800000000000002,8.719999999999999,1.1,0.42000000000000004,13.77,0.9800000000000001,15.34,5.369999999999999,0.7213,15.95,1.15,0.1932,5.55,0.7107,0.7113,5.1,3.63,0.0,0.0,0.0006,0.0,7.0,0.92,5.960000000000001,1.35,1.42,0.77,18.42,3.3,1.69,0.7107,5.1,3.63,0.6826,2.23,1.51,0.4441,41.599999999999994,71.4,19.25,0.65,12.059999999999999,2.05,3.8400000000000003,20.83,2.2800000000000002,8.719999999999999,1.1,0.42000000000000004,13.77,0.9800000000000001,15.34,5.369999999999999,0.7213,15.95,1.15,0.1932,5.55,0.7107
maxi kleber,2023,3,1,31.0,0,0.0809,0.6013,1.52,0.9199999999999999,0.3535,3.63,0.7017,1.31,7.02,1.3399999999999999,3.01,0.84,-1.2200000000000002,0.45999999999999996,16.58,3.67,1.25,0.4318,5.199999999999999,2.23,0.7517,0.97,0.73,0.19469999999999998,16.8,46.2,25.29,-1.6800000000000002,4.25,0.9400000000000001,0.88,9.77,2.26,6.470000000000001,0.78,0.4,11.48,0.71,10.36,4.61,0.5783,11.260000000000002,0.31999999999999995,0.0835,2.13,0.5563,0.6013,1.52,0.9199999999999999,0.3535,3.63,0.7017,1.31,7.02,1.3399999999999999,3.01,0.84,-1.2200000000000002,0.45999999999999996,16.58,3.67,1.25,0.4318,5.199999999999999,2.23,0.7517,0.97,0.73,0.19469999999999998,16.8,46.2,25.29,-1.6800000000000002,4.25,0.9400000000000001,0.88,9.77,2.26,6.470000000000001,0.78,0.4,11.48,0.71,10.36,4.61,0.5783,11.260000000000002,0.31999999999999995,0.0835,2.13,0.5563
kentavious caldwellpope,2023,2,1,29.0,0,0.1081,0.487,4.34,2.13,0.4105,4.57,0.5159,1.8900000000000001,9.47,2.15,1.1600000000000001,0.42000000000000004,-1.0499999999999998,0.32,8.920000000000002,2.48,2.19,0.4477,8.91,3.9699999999999998,0.8522000000000001,1.74,1.52,0.199,74.5,74.5,30.39,-1.3900000000000001,1.77,0.48,1.74,11.67,1.83,11.3,2.01,1.26,10.61,1.1400000000000001,5.42,2.91,0.587,15.59,0.53,0.0843,3.93,0.5536,0.487,4.34,2.13,0.4105,4.57,0.5159,1.8900000000000001,9.47,2.15,1.1600000000000001,0.42000000000000004,-1.0499999999999998,0.32,8.920000000000002,2.48,2.19,0.4477,8.91,3.9699999999999998,0.8522000000000001,1.74,1.52,0.199,74.5,74.5,30.39,-1.3900000000000001,1.77,0.48,1.74,11.67,1.83,11.3,2.01,1.26,10.61,1.1400000000000001,5.42,2.91,0.587,15.59,0.53,0.0843,3.93,0.5536
pat connaughton,2023,3,1,30.0,0,0.0693,0.5925,1.71,1.01,0.36219999999999997,5.140000000000001,0.7469,1.86,6.6899999999999995,1.28,0.8300000000000001,0.22,-0.14,0.33999999999999997,15.76,3.73,1.7200000000000002,0.4202,6.85,2.88,0.7344,0.71,0.49000000000000005,0.1018,23.0,63.8,24.21,-0.51,3.65,0.79,1.5499999999999998,11.28,1.22,8.129999999999999,1.4100000000000001,0.71,6.89,0.5,9.899999999999999,4.52,0.5670999999999999,13.42,0.7300000000000001,0.1016,3.27,0.5549999999999999,0.5925,1.71,1.01,0.36219999999999997,5.140000000000001,0.7469,1.86,6.6899999999999995,1.28,0.8300000000000001,0.22,-0.14,0.33999999999999997,15.76,3.73,1.7200000000000002,0.4202,6.85,2.88,0.7344,0.71,0.49000000000000005,0.1018,23.0,63.8,24.21,-0.51,3.65,0.79,1.5499999999999998,11.28,1.22,8.129999999999999,1.4100000000000001,0.71,6.89,0.5,9.899999999999999,4.52,0.5670999999999999,13.42,0.7300000000000001,0.1016,3.27,0.5549999999999999
nassir little,2023,4,1,22.0,0,0.0458999999999999,0.5522,2.85,1.56,0.3528,2.9000000000000004,0.503,1.03,6.85,0.94,2.25,0.53,-2.46,-1.2,15.66,2.71,0.42000000000000004,0.4524,5.75,2.62,0.7386999999999999,1.29,0.94,0.2192,9.3,49.2,19.48,-1.29,4.35,0.8099999999999999,0.64,11.469999999999999,1.42,7.16,0.91,0.4,9.79,0.73,9.86,3.5199999999999996,0.5678000000000001,15.5,-0.11,0.0552,1.08,0.5415000000000001,0.5522,2.85,1.56,0.3528,2.9000000000000004,0.503,1.03,6.85,0.94,2.25,0.53,-2.46,-1.2,15.66,2.71,0.42000000000000004,0.4524,5.75,2.62,0.7386999999999999,1.29,0.94,0.2192,9.3,49.2,19.48,-1.29,4.35,0.8099999999999999,0.64,11.469999999999999,1.42,7.16,0.91,0.4,9.79,0.73,9.86,3.5199999999999996,0.5678000000000001,15.5,-0.11,0.0552,1.08,0.5415000000000001
