Player,year,is_retained,age,has_playoff_exp,2P%_reg,2PA_reg,2P_reg,3P%_reg,3PA_reg,3PAr_reg,3P_reg,AST%_reg,AST_reg,BLK%_reg,BLK_reg,BPM_reg,DBPM_reg,DRB%_reg,DRB_reg,DWS_reg,FG%_reg,FGA_reg,FG_reg,FT%_reg,FTA_reg,FT_reg,FTr_reg,GS_reg,G_reg,MP_reg,OBPM_reg,ORB%_reg,ORB_reg,OWS_reg,PER_reg,PF_reg,PTS_reg,STL%_reg,STL_reg,TOV%_reg,TOV_reg,TRB%_reg,TRB_reg,TS%_reg,USG%_reg,VORP_reg,WS/48_reg,WS_reg,eFG%_reg,2P%_playoff,2PA_playoff,2P_playoff,3P%_playoff,3PA_playoff,3PAr_playoff,3P_playoff,AST%_playoff,AST_playoff,BLK%_playoff,BLK_playoff,BPM_playoff,DBPM_playoff,DRB%_playoff,DRB_playoff,DWS_playoff,FG%_playoff,FGA_playoff,FG_playoff,FT%_playoff,FTA_playoff,FT_playoff,FTr_playoff,GS_playoff,G_playoff,MP_playoff,OBPM_playoff,ORB%_playoff,ORB_playoff,OWS_playoff,PER_playoff,PF_playoff,PTS_playoff,STL%_playoff,STL_playoff,TOV%_playoff,TOV_playoff,TRB%_playoff,TRB_playoff,TS%_playoff,USG%_playoff,VORP_playoff,WS/48_playoff,WS_playoff,eFG%_playoff,VORP_Elevation,BPM_Elevation,Playoff_MP_Ratio,Cap_Pct,YRS
kevin love,2019,1,30.0,0,0.4484,6.74,3.0,0.3796,6.33,0.4852,2.37,11.3,1.99,0.89,0.3,2.21,-1.4300000000000002,34.8,8.67,1.16,0.4153,13.07,5.45,0.8902000000000001,4.93,4.41,0.379,40.2,40.7,28.28,3.66,6.83,1.76,2.71,20.69,2.27,17.58,0.92,0.54,10.66,1.7999999999999998,20.58,10.46,0.5793,26.51,1.34,0.1411,3.85,0.5071,0.4484,6.74,3.0,0.3796,6.33,0.4852,2.37,11.3,1.99,0.89,0.3,2.21,-1.4300000000000002,34.8,8.67,1.16,0.4153,13.07,5.45,0.8902000000000001,4.93,4.41,0.379,40.2,40.7,28.28,3.66,6.83,1.76,2.71,20.69,2.27,17.58,0.92,0.54,10.66,1.7999999999999998,20.58,10.46,0.5793,26.51,1.34,0.1411,3.85,0.5071,0.0,0.0,0.5,0.2652,4
myles turner,2019,1,22.0,0,0.5234000000000001,8.030000000000001,4.19,0.3707,2.3,0.2257,0.87,7.42,1.4500000000000002,7.09,2.31,1.41,1.54,20.86,5.52,3.69,0.4894,10.33,5.06,0.7629,3.0500000000000003,2.35,0.2954,71.8,72.7,29.04,-0.2,5.680000000000001,1.46,2.47,17.68,2.8100000000000005,13.36,1.3,0.76,10.53,1.41,13.39,6.98,0.5706,19.9,1.84,0.1387999999999999,6.16,0.5317000000000001,0.5234000000000001,8.030000000000001,4.19,0.3707,2.3,0.2257,0.87,7.42,1.4500000000000002,7.09,2.31,1.41,1.54,20.86,5.52,3.69,0.4894,10.33,5.06,0.7629,3.0500000000000003,2.35,0.2954,71.8,72.7,29.04,-0.2,5.680000000000001,1.46,2.47,17.68,2.8100000000000005,13.36,1.3,0.76,10.53,1.41,13.39,6.98,0.5706,19.9,1.84,0.1387999999999999,6.16,0.5317000000000001,0.0,0.0,0.5,0.1649,4
eric bledsoe,2019,1,29.0,0,0.5499,8.55,4.62,0.3356,4.8100000000000005,0.3631999999999999,1.63,27.63,5.51,1.24,0.48,3.0200000000000005,0.6699999999999999,12.17,3.55,2.88,0.4707,13.36,6.25,0.7828999999999999,4.17,3.35,0.3064,74.4,74.4,30.57,2.38,3.23,0.92,3.93,19.66,2.25,17.48,2.56,1.63,14.54,2.6,7.779999999999999,4.4,0.5756999999999999,24.9,2.85,0.1448999999999999,6.84,0.5318,0.5499,8.55,4.62,0.3356,4.8100000000000005,0.3631999999999999,1.63,27.63,5.51,1.24,0.48,3.0200000000000005,0.6699999999999999,12.17,3.55,2.88,0.4707,13.36,6.25,0.7828999999999999,4.17,3.35,0.3064,74.4,74.4,30.57,2.38,3.23,0.92,3.93,19.66,2.25,17.48,2.56,1.63,14.54,2.6,7.779999999999999,4.4,0.5756999999999999,24.9,2.85,0.1448999999999999,6.84,0.5318,0.0,0.0,0.5,0.1432,4
lamarcus aldridge,2019,1,33.0,0,0.5178,15.67,8.11,0.2890999999999999,0.77,0.047,0.2299999999999999,11.17,2.18,3.2,1.25,2.23,-0.3999999999999999,18.410000000000004,5.59,3.2700000000000005,0.5079,16.47,8.34,0.837,4.9,4.12,0.2964,77.4,77.4,33.13,2.63,10.09,3.02,6.120000000000001,22.67,2.17,21.04,0.8700000000000001,0.55,7.98,1.63,14.29,8.61,0.5653999999999999,27.08,2.75,0.176,9.36,0.5146,0.5178,15.67,8.11,0.2890999999999999,0.77,0.047,0.2299999999999999,11.17,2.18,3.2,1.25,2.23,-0.3999999999999999,18.410000000000004,5.59,3.2700000000000005,0.5079,16.47,8.34,0.837,4.9,4.12,0.2964,77.4,77.4,33.13,2.63,10.09,3.02,6.120000000000001,22.67,2.17,21.04,0.8700000000000001,0.55,7.98,1.63,14.29,8.61,0.5653999999999999,27.08,2.75,0.176,9.36,0.5146,0.0,0.0,0.5,0.2382,2
larry nance,2019,1,26.0,0,0.5725,5.720000000000001,3.26,0.2742,0.93,0.1311999999999999,0.29,13.42,2.26,2.05,0.6,2.04,1.39,22.97,4.970000000000001,1.79,0.5395,6.58,3.53,0.7048,1.89,1.2999999999999998,0.284,24.2,65.9,24.43,0.65,10.48,2.35,3.12,18.5,2.71,8.73,2.86,1.4,13.04,1.12,16.54,7.32,0.5864,15.2,1.68,0.1479,4.890000000000001,0.5602,0.5725,5.720000000000001,3.26,0.2742,0.93,0.1311999999999999,0.29,13.42,2.26,2.05,0.6,2.04,1.39,22.97,4.970000000000001,1.79,0.5395,6.58,3.53,0.7048,1.89,1.2999999999999998,0.284,24.2,65.9,24.43,0.65,10.48,2.35,3.12,18.5,2.71,8.73,2.86,1.4,13.04,1.12,16.54,7.32,0.5864,15.2,1.68,0.1479,4.890000000000001,0.5602,0.0,0.0,0.5,0.1166,4
spencer dinwiddie,2019,1,25.0,0,0.4952,5.5600000000000005,2.81,0.3405,4.66,0.4454,1.56,27.36,4.9,0.82,0.32,0.2799999999999999,-0.53,9.0,2.3200000000000003,1.2999999999999998,0.4259,10.27,4.39,0.8053,4.16,3.33,0.4162,23.0,69.8,27.21,0.83,1.6800000000000002,0.45,3.42,15.46,2.49,13.64,1.24,0.71,13.260000000000002,1.8,5.4,2.72,0.5643,21.36,1.1800000000000002,0.1161,4.67,0.5012,0.4952,5.5600000000000005,2.81,0.3405,4.66,0.4454,1.56,27.36,4.9,0.82,0.32,0.2799999999999999,-0.53,9.0,2.3200000000000003,1.2999999999999998,0.4259,10.27,4.39,0.8053,4.16,3.33,0.4162,23.0,69.8,27.21,0.83,1.6800000000000002,0.45,3.42,15.46,2.49,13.64,1.24,0.71,13.260000000000002,1.8,5.4,2.72,0.5643,21.36,1.1800000000000002,0.1161,4.67,0.5012,0.0,0.0,0.5,0.0972,3
justise winslow,2019,1,22.0,0,0.4398,7.46,3.26,0.3415,2.9,0.2814,1.04,17.95,3.55,1.12,0.36,-1.39,0.79,16.64,4.33,2.18,0.4148999999999999,10.31,4.23,0.6279,2.02,1.27,0.1972,36.5,57.0,29.200000000000003,-2.23,3.79,1.03,-0.02,11.49,2.56,10.82,1.8,1.07,13.59,1.79,10.18,5.36,0.4851,19.25,0.41,0.0542,2.16,0.4649,0.4398,7.46,3.26,0.3415,2.9,0.2814,1.04,17.95,3.55,1.12,0.36,-1.39,0.79,16.64,4.33,2.18,0.4148999999999999,10.31,4.23,0.6279,2.02,1.27,0.1972,36.5,57.0,29.200000000000003,-2.23,3.79,1.03,-0.02,11.49,2.56,10.82,1.8,1.07,13.59,1.79,10.18,5.36,0.4851,19.25,0.41,0.0542,2.16,0.4649,0.0,0.0,0.5,0.1191,2
ben simmons,2020,1,23.0,0,0.5715,11.67,6.63,0.143,0.1,0.0095,0.0,34.64,7.95,1.66,0.72,3.78,2.04,19.0,6.14,3.63,0.5679,11.82,6.68,0.6025,5.0600000000000005,3.07,0.4327,68.4,68.4,34.7,1.71,6.35,2.02,4.119999999999999,20.2,2.95,16.43,2.55,1.81,19.89,3.48,12.81,8.16,0.587,21.54,3.44,0.1587,7.749999999999999,0.5684,0.5715,11.67,6.63,0.143,0.1,0.0095,0.0,34.64,7.95,1.66,0.72,3.78,2.04,19.0,6.14,3.63,0.5679,11.82,6.68,0.6025,5.0600000000000005,3.07,0.4327,68.4,68.4,34.7,1.71,6.35,2.02,4.119999999999999,20.2,2.95,16.43,2.55,1.81,19.89,3.48,12.81,8.16,0.587,21.54,3.44,0.1587,7.749999999999999,0.5684,0.0,0.0,0.5,0.28,5
jamal murray,2020,1,22.0,0,0.5026999999999999,9.42,4.72,0.3586999999999999,5.48,0.3691,1.95,21.45,4.52,0.88,0.3299999999999999,0.72,-0.94,10.84,3.16,1.68,0.4493,14.9,6.67,0.8759,3.0700000000000003,2.71,0.2081,67.7,68.2,32.27,1.66,2.9400000000000004,0.8700000000000001,3.1,16.869999999999997,1.87,18.05,1.54,1.02,11.64,2.1500000000000004,6.8500000000000005,4.0,0.5561,24.63,1.45,0.1041,4.779999999999999,0.5159,0.5026999999999999,9.42,4.72,0.3586999999999999,5.48,0.3691,1.95,21.45,4.52,0.88,0.3299999999999999,0.72,-0.94,10.84,3.16,1.68,0.4493,14.9,6.67,0.8759,3.0700000000000003,2.71,0.2081,67.7,68.2,32.27,1.66,2.9400000000000004,0.8700000000000001,3.1,16.869999999999997,1.87,18.05,1.54,1.02,11.64,2.1500000000000004,6.8500000000000005,4.0,0.5561,24.63,1.45,0.1041,4.779999999999999,0.5159,0.0,0.0,0.5,0.25,5
pascal siakam,2020,1,25.0,1,0.5525,9.78,5.3100000000000005,0.3342,4.18,0.2863,1.48,15.28,3.08,2.16,0.76,1.88,0.81,18.12,5.44,3.38,0.4928,13.96,6.720000000000001,0.7557,3.91,3.04,0.268,54.7,70.2,31.31,1.07,4.35,1.23,3.03,17.46,2.7,17.979999999999997,1.48,0.93,11.32,1.98,11.4,6.619999999999999,0.5752,23.43,2.12,0.1406,6.43,0.5407,0.5218,10.07,5.13,0.3282,3.77,0.2467,0.87,13.21,2.9,1.59,0.53,-0.24,0.3899999999999999,17.74,5.34,0.77,0.461,13.87,6.0,0.7162,3.58,2.6,0.2922,12.7,14.7,33.71,-0.63,4.45,1.34,0.18,13.43,2.88,15.52,1.18,0.8700000000000001,9.55,1.56,10.99,6.6,0.5256000000000001,21.69,0.32,0.0787,1.0,0.4931,-1.8,-2.12,0.18397519360504683,0.28,4
jaylen brown,2020,1,23.0,0,0.5316000000000001,8.32,4.43,0.3732,4.94,0.3711,1.88,8.86,1.79,1.15,0.4,-0.3299999999999999,-0.16,15.22,4.47,2.66,0.473,13.31,6.3100000000000005,0.6881999999999999,3.62,2.51,0.2715,50.0,64.7,30.86,-0.14,3.51,1.0,1.6,15.22,2.72,16.950000000000003,1.63,1.02,11.03,1.85,9.42,5.44,0.5680000000000001,23.26,0.86,0.1043,4.25,0.5425,0.5316000000000001,8.32,4.43,0.3732,4.94,0.3711,1.88,8.86,1.79,1.15,0.4,-0.3299999999999999,-0.16,15.22,4.47,2.66,0.473,13.31,6.3100000000000005,0.6881999999999999,3.62,2.51,0.2715,50.0,64.7,30.86,-0.14,3.51,1.0,1.6,15.22,2.72,16.950000000000003,1.63,1.02,11.03,1.85,9.42,5.44,0.5680000000000001,23.26,0.86,0.1043,4.25,0.5425,0.0,0.0,0.5,0.2147,4
draymond green,2020,1,29.0,0,0.5096,4.359999999999999,2.21,0.2852,2.99,0.4041,0.8300000000000001,29.44,6.63,2.66,0.99,0.88,2.14,21.61,6.09,2.29,0.4188,7.33,3.09,0.7421,1.87,1.43,0.2521,55.3,55.3,30.130000000000003,-1.26,2.74,0.74,0.7500000000000001,13.34,2.72,8.42,2.21,1.4,23.44,2.51,12.24,6.8100000000000005,0.5135000000000001,15.22,1.35,0.0774,3.06,0.4765,0.5096,4.359999999999999,2.21,0.2852,2.99,0.4041,0.8300000000000001,29.44,6.63,2.66,0.99,0.88,2.14,21.61,6.09,2.29,0.4188,7.33,3.09,0.7421,1.87,1.43,0.2521,55.3,55.3,30.130000000000003,-1.26,2.74,0.74,0.7500000000000001,13.34,2.72,8.42,2.21,1.4,23.44,2.51,12.24,6.8100000000000005,0.5135000000000001,15.22,1.35,0.0774,3.06,0.4765,0.0,0.0,0.5,0.2037999999999999,4
buddy hield,2020,1,27.0,0,0.477,7.199999999999999,3.46,0.4113,8.19,0.5271,3.36,13.88,2.63,0.88,0.28,1.38,-1.22,13.73,3.65,1.53,0.4411,15.37,6.77,0.8642,1.87,1.61,0.1185,49.2,76.6,30.03,2.62,3.2299999999999995,0.93,2.25,16.47,2.28,18.51,1.42,0.8800000000000001,11.07,2.01,8.3,4.56,0.5705,25.99,1.96,0.0778,3.83,0.5485,0.477,7.199999999999999,3.46,0.4113,8.19,0.5271,3.36,13.88,2.63,0.88,0.28,1.38,-1.22,13.73,3.65,1.53,0.4411,15.37,6.77,0.8642,1.87,1.61,0.1185,49.2,76.6,30.03,2.62,3.2299999999999995,0.93,2.25,16.47,2.28,18.51,1.42,0.8800000000000001,11.07,2.01,8.3,4.56,0.5705,25.99,1.96,0.0778,3.83,0.5485,0.0,0.0,0.5,0.2288,4
eric gordon,2020,1,31.0,1,0.4924,4.74,2.38,0.3383,8.600000000000001,0.6444000000000001,2.95,9.11,1.76,1.1,0.4,-2.26,-1.91,6.82,1.84,0.96,0.3928,13.41,5.279999999999999,0.7797000000000001,2.8600000000000003,2.25,0.2137,29.4,52.2,29.85,-0.35,0.98,0.32,1.0399999999999998,11.85,1.92,15.66,0.97,0.6,8.52,1.37,3.87,2.16,0.5353,22.79,0.13,0.0506999999999999,1.97,0.502,0.4982999999999999,6.18,3.06,0.3472,7.85,0.563,2.75,10.7,2.21,1.86,0.7,-0.45,-0.8,7.01,2.1500000000000004,0.37,0.4145999999999999,14.03,5.8100000000000005,0.8618,3.12,2.71,0.2248,9.7,12.7,34.75,0.35,1.58,0.5,0.15,12.63,2.04,17.07,1.05,0.7,11.55,2.03,4.24,2.62,0.5555000000000001,22.49,0.18,0.0583999999999999,0.5,0.5127999999999999,0.04999999999999999,1.8099999999999998,0.22071823135341673,0.1546,4
domantas sabonis,2020,1,23.0,0,0.5649,10.739999999999998,6.08,0.3559,0.7100000000000001,0.0579,0.22,18.85,3.77,1.37,0.45,2.31,0.89,28.630000000000003,7.84,3.13,0.5498000000000001,11.48,6.3,0.726,4.17,3.05,0.3671,36.3,68.0,29.74,1.45,10.38,2.69,3.84,20.42,3.1100000000000003,15.8,1.16,0.68,15.32,2.39,19.6,10.53,0.5953999999999999,23.12,2.25,0.1683,6.97,0.5586,0.5649,10.739999999999998,6.08,0.3559,0.7100000000000001,0.0579,0.22,18.85,3.77,1.37,0.45,2.31,0.89,28.630000000000003,7.84,3.13,0.5498000000000001,11.48,6.3,0.726,4.17,3.05,0.3671,36.3,68.0,29.74,1.45,10.38,2.69,3.84,20.42,3.1100000000000003,15.8,1.16,0.68,15.32,2.39,19.6,10.53,0.5953999999999999,23.12,2.25,0.1683,6.97,0.5586,0.0,0.0,0.5,0.1814,4
caris levert,2020,1,25.0,0,0.4664,9.54,4.41,0.345,4.32,0.3127999999999999,1.5,24.66,4.21,0.78,0.28,-0.25,-0.3,11.15,3.0,1.38,0.4282,13.86,5.91,0.705,3.65,2.56,0.2618,25.0,48.7,28.040000000000003,0.0499999999999999,3.6,0.96,0.3399999999999999,15.36,1.91,15.88,1.94,1.17,12.88,2.25,7.430000000000001,3.98,0.5147,26.45,0.55,0.0622,1.72,0.482,0.4664,9.54,4.41,0.345,4.32,0.3127999999999999,1.5,24.66,4.21,0.78,0.28,-0.25,-0.3,11.15,3.0,1.38,0.4282,13.86,5.91,0.705,3.65,2.56,0.2618,25.0,48.7,28.040000000000003,0.0499999999999999,3.6,0.96,0.3399999999999999,15.36,1.91,15.88,1.94,1.17,12.88,2.25,7.430000000000001,3.98,0.5147,26.45,0.55,0.0622,1.72,0.482,0.0,0.0,0.5,0.1485,3
royce oneale,2020,1,26.0,0,0.5372,1.93,1.03,0.3755,2.67,0.5709,1.01,11.2,1.98,1.2200000000000002,0.38,0.26,2.09,18.53,4.13,2.3600000000000003,0.4436,4.63,2.04,0.7712,0.77,0.6000000000000001,0.1657,36.6,73.9,23.91,-1.83,1.7,0.37,1.21,9.61,2.33,5.71,1.47,0.71,14.57,0.8800000000000001,10.3,4.48,0.5737,11.02,1.03,0.0985,3.62,0.5509,0.5372,1.93,1.03,0.3755,2.67,0.5709,1.01,11.2,1.98,1.2200000000000002,0.38,0.26,2.09,18.53,4.13,2.3600000000000003,0.4436,4.63,2.04,0.7712,0.77,0.6000000000000001,0.1657,36.6,73.9,23.91,-1.83,1.7,0.37,1.21,9.61,2.33,5.71,1.47,0.71,14.57,0.8800000000000001,10.3,4.48,0.5737,11.02,1.03,0.0985,3.62,0.5509,0.0,0.0,0.5,0.0779,4
dillon brooks,2020,1,24.0,0,0.4403,7.12,3.12,0.3626999999999999,4.1,0.3593,1.46,9.39,1.64,1.02,0.3,-4.74,-1.28,8.68,2.06,1.11,0.4121,11.22,4.63,0.7733,2.31,1.7600000000000002,0.2118,51.3,58.3,25.68,-3.43,3.13,0.72,-0.27,9.89,3.3,12.55,1.47,0.81,11.1,1.48,5.9,2.78,0.5109,22.57,-0.91,0.0173,0.84,0.4770999999999999,0.4403,7.12,3.12,0.3626999999999999,4.1,0.3593,1.46,9.39,1.64,1.02,0.3,-4.74,-1.28,8.68,2.06,1.11,0.4121,11.22,4.63,0.7733,2.31,1.7600000000000002,0.2118,51.3,58.3,25.68,-3.43,3.13,0.72,-0.27,9.89,3.3,12.55,1.47,0.81,11.1,1.48,5.9,2.78,0.5109,22.57,-0.91,0.0173,0.84,0.4770999999999999,0.0,0.0,0.5,0.1045,3
dwight powell,2020,1,28.0,0,0.6989,4.69,3.27,0.2867,1.2,0.2023,0.38,8.76,1.44,2.02,0.56,1.84,0.92,16.85,3.73,1.49,0.6167,5.82,3.63,0.7089000000000001,2.85,2.04,0.4854,29.9,58.9,23.97,0.92,8.219999999999999,1.83,3.9,17.83,2.56,9.58,1.54,0.79,10.84,0.8600000000000001,12.5,5.5600000000000005,0.6743,14.56,1.38,0.1837,5.37,0.6458,0.6989,4.69,3.27,0.2867,1.2,0.2023,0.38,8.76,1.44,2.02,0.56,1.84,0.92,16.85,3.73,1.49,0.6167,5.82,3.63,0.7089000000000001,2.85,2.04,0.4854,29.9,58.9,23.97,0.92,8.219999999999999,1.83,3.9,17.83,2.56,9.58,1.54,0.79,10.84,0.8600000000000001,12.5,5.5600000000000005,0.6743,14.56,1.38,0.1837,5.37,0.6458,0.0,0.0,0.5,0.1015,3
cedi osman,2020,1,24.0,0,0.5124,4.38,2.2,0.3695,4.2,0.49,1.56,11.17,2.12,0.55,0.13,-2.84,-1.13,13.41,3.07,0.44,0.4434,8.629999999999999,3.76,0.6817,1.58,1.15,0.1906,57.4,67.5,26.56,-1.69,2.3400000000000003,0.54,0.96,11.0,2.29,10.18,1.38,0.72,12.13,1.25,7.779999999999999,3.61,0.5522,17.020000000000003,-0.41,0.0414999999999999,1.4300000000000002,0.5342,0.5124,4.38,2.2,0.3695,4.2,0.49,1.56,11.17,2.12,0.55,0.13,-2.84,-1.13,13.41,3.07,0.44,0.4434,8.629999999999999,3.76,0.6817,1.58,1.15,0.1906,57.4,67.5,26.56,-1.69,2.3400000000000003,0.54,0.96,11.0,2.29,10.18,1.38,0.72,12.13,1.25,7.779999999999999,3.61,0.5522,17.020000000000003,-0.41,0.0414999999999999,1.4300000000000002,0.5342,0.0,0.0,0.5,0.081,4
kyle lowry,2020,1,33.0,1,0.501,5.12,2.56,0.3599,7.62,0.6001,2.74,31.92,7.74,1.08,0.39,3.33,0.78,13.490000000000002,4.45,3.17,0.4166999999999999,12.74,5.35,0.8482999999999999,4.51,3.88,0.3476,64.1,64.1,34.74,2.5500000000000003,2.03,0.64,4.58,17.700000000000003,2.93,17.2,1.89,1.34,16.22,2.85,7.869999999999999,5.06,0.5831999999999999,21.77,3.02,0.1674999999999999,7.77,0.525,0.5319,6.2,3.26,0.356,6.31,0.5067,2.27,27.6,6.58,1.29,0.4399999999999999,3.6,1.91,14.93,4.92,0.79,0.4431,12.56,5.529999999999999,0.8032,4.41,3.53,0.3443,14.7,14.7,37.22,1.67,1.92,0.66,0.8699999999999999,16.65,3.66,16.83,2.03,1.54,15.11,2.56,8.32,5.58,0.5844,20.450000000000003,0.69,0.1467999999999999,1.6800000000000002,0.5341,-2.33,0.27,0.19723875689986328,0.2794999999999999,1
taurean prince,2020,1,25.0,0,0.4561,5.19,2.38,0.3635,6.18,0.5443,2.23,10.71,2.05,1.1800000000000002,0.39,-2.27,-0.47,15.8,4.38,1.7599999999999998,0.4054999999999999,11.37,4.609999999999999,0.8135,1.77,1.44,0.1555,61.0,64.9,28.96,-1.7999999999999998,2.31,0.64,-0.61,10.68,2.43,12.92,1.57,0.95,14.08,2.0,9.07,5.02,0.5307999999999999,20.47,-0.08,0.0287,1.15,0.5042,0.4561,5.19,2.38,0.3635,6.18,0.5443,2.23,10.71,2.05,1.1800000000000002,0.39,-2.27,-0.47,15.8,4.38,1.7599999999999998,0.4054999999999999,11.37,4.609999999999999,0.8135,1.77,1.44,0.1555,61.0,64.9,28.96,-1.7999999999999998,2.31,0.64,-0.61,10.68,2.43,12.92,1.57,0.95,14.08,2.0,9.07,5.02,0.5307999999999999,20.47,-0.08,0.0287,1.15,0.5042,0.0,0.0,0.5,0.1122,2
giannis antetokounmpo,2021,1,26.0,0,0.6355,14.6,9.31,0.2939,3.77,0.2042,1.11,30.67,5.8100000000000005,3.28,1.2000000000000002,10.03,3.45,30.89,10.18,4.25,0.5660000000000001,18.37,10.42,0.6782,9.65,6.52,0.5264,63.8,63.8,32.18,6.58,6.42,1.9,7.0600000000000005,30.35,2.97,28.44,1.66,1.16,13.52,3.55,19.24,12.08,0.6292,33.96,6.26,0.2641,11.31,0.5965,0.6355,14.6,9.31,0.2939,3.77,0.2042,1.11,30.67,5.8100000000000005,3.28,1.2000000000000002,10.03,3.45,30.89,10.18,4.25,0.5660000000000001,18.37,10.42,0.6782,9.65,6.52,0.5264,63.8,63.8,32.18,6.58,6.42,1.9,7.0600000000000005,30.35,2.97,28.44,1.66,1.16,13.52,3.55,19.24,12.08,0.6292,33.96,6.26,0.2641,11.31,0.5965,0.0,0.0,0.5,0.35,5
rudy gobert,2021,1,28.0,0,0.6817,8.27,5.640000000000001,0.0,0.05,0.0035,0.0,6.87,1.5,6.1,2.41,4.61,2.47,32.18,9.88,5.0,0.6792,8.32,5.640000000000001,0.6277,5.7,3.58,0.6868000000000001,71.9,72.1,32.05,2.16,12.1,3.48,6.74,23.18,2.69,14.86,1.02,0.7,13.77,1.74,22.51,13.38,0.6876,16.92,3.85,0.2439,11.74,0.6792,0.6817,8.27,5.640000000000001,0.0,0.05,0.0035,0.0,6.87,1.5,6.1,2.41,4.61,2.47,32.18,9.88,5.0,0.6792,8.32,5.640000000000001,0.6277,5.7,3.58,0.6868000000000001,71.9,72.1,32.05,2.16,12.1,3.48,6.74,23.18,2.69,14.86,1.02,0.7,13.77,1.74,22.51,13.38,0.6876,16.92,3.85,0.2439,11.74,0.6792,0.0,0.0,0.5,0.3144,5
paul george,2021,1,30.0,0,0.491,9.69,4.8,0.4063,8.18,0.4584,3.35,22.17,4.59,1.16,0.4,5.01,0.8000000000000002,18.68,5.82,2.82,0.4528,17.89,8.07,0.8646,4.85,4.23,0.2696,56.8,56.8,33.11,4.21,2.7300000000000004,0.83,3.65,21.24,2.4799999999999995,23.700000000000003,2.1,1.41,13.0,2.97,10.83,6.65,0.5923,29.78,3.5200000000000005,0.158,6.470000000000001,0.546,0.491,9.69,4.8,0.4063,8.18,0.4584,3.35,22.17,4.59,1.16,0.4,5.01,0.8000000000000002,18.68,5.82,2.82,0.4528,17.89,8.07,0.8646,4.85,4.23,0.2696,56.8,56.8,33.11,4.21,2.7300000000000004,0.83,3.65,21.24,2.4799999999999995,23.700000000000003,2.1,1.41,13.0,2.97,10.83,6.65,0.5923,29.78,3.5200000000000005,0.158,6.470000000000001,0.546,0.0,0.0,0.5,0.35,4
damian lillard,2021,1,30.0,0,0.5165,9.98,5.19,0.3896,9.91,0.4978,3.88,33.739999999999995,7.53,0.74,0.32,6.68,-0.98,11.12,3.75,1.09,0.4532,19.91,9.05,0.9128,7.220000000000001,6.630000000000001,0.3637,69.3,69.3,36.25,7.56,1.64,0.5800000000000001,10.01,25.61,1.64,28.56,1.34,1.0,11.26,2.91,6.35,4.3100000000000005,0.6172,30.65,5.470000000000001,0.213,11.1,0.5503,0.5165,9.98,5.19,0.3896,9.91,0.4978,3.88,33.739999999999995,7.53,0.74,0.32,6.68,-0.98,11.12,3.75,1.09,0.4532,19.91,9.05,0.9128,7.220000000000001,6.630000000000001,0.3637,69.3,69.3,36.25,7.56,1.64,0.5800000000000001,10.01,25.61,1.64,28.56,1.34,1.0,11.26,2.91,6.35,4.3100000000000005,0.6172,30.65,5.470000000000001,0.213,11.1,0.5503,0.0,0.0,0.5,0.35,4
deaaron fox,2021,1,23.0,0,0.5264,12.66,6.67,0.3228,4.41,0.2542999999999999,1.4500000000000002,33.58,7.1,1.3,0.52,1.7400000000000002,-0.76,10.28,3.05,1.3199999999999998,0.4740999999999999,17.07,8.1,0.7163999999999999,6.63,4.75,0.3896,59.9,60.5,33.43,2.5,1.96,0.61,3.12,20.15,2.79,22.39,2.1900000000000004,1.52,13.18,2.99,6.03,3.65,0.5587,29.34,1.94,0.1056,4.42,0.5148,0.5264,12.66,6.67,0.3228,4.41,0.2542999999999999,1.4500000000000002,33.58,7.1,1.3,0.52,1.7400000000000002,-0.76,10.28,3.05,1.3199999999999998,0.4740999999999999,17.07,8.1,0.7163999999999999,6.63,4.75,0.3896,59.9,60.5,33.43,2.5,1.96,0.61,3.12,20.15,2.79,22.39,2.1900000000000004,1.52,13.18,2.99,6.03,3.65,0.5587,29.34,1.94,0.1056,4.42,0.5148,0.0,0.0,0.5,0.25,5
donovan mitchell,2021,1,24.0,0,0.4798,12.35,5.93,0.3752,7.76,0.3849,2.93,24.07,4.73,0.6799999999999999,0.29,2.98,-0.26,10.79,3.49,2.5,0.4401,20.1,8.83,0.8426,5.43,4.52,0.2688,62.6,62.6,33.730000000000004,3.26,2.83,0.8500000000000001,3.17,19.73,2.39,25.16,1.52,1.08,10.91,2.77,6.95,4.34,0.5593,32.31,2.53,0.1349,5.720000000000001,0.5125,0.4798,12.35,5.93,0.3752,7.76,0.3849,2.93,24.07,4.73,0.6799999999999999,0.29,2.98,-0.26,10.79,3.49,2.5,0.4401,20.1,8.83,0.8426,5.43,4.52,0.2688,62.6,62.6,33.730000000000004,3.26,2.83,0.8500000000000001,3.17,19.73,2.39,25.16,1.52,1.08,10.91,2.77,6.95,4.34,0.5593,32.31,2.53,0.1349,5.720000000000001,0.5125,0.0,0.0,0.5,0.25,5
